-3.445	12.1
-3.450	13.3
-3.456	14.5
-3.461	15.5
-3.466	16.2
-3.472	16.6
-3.477	16.7
-3.482	16.7
-3.488	16.4
-3.493	15.6
-3.498	14.4
-3.504	13.2
-3.509	12.0
-3.514	10.9
-3.520	9.7
-3.525	8.8
-3.530	8.1
-3.536	7.9
-3.541	8.1
-3.546	8.5
-3.552	9.3
-3.557	10.2
-3.562	11.2
-3.568	12.3
-3.573	13.2
-3.578	13.8
-3.584	13.9
-3.589	13.9
-3.594	13.8
-3.600	13.4
-3.605	12.6
-3.610	11.8
-3.616	10.8
-3.621	9.8
-3.626	8.8
-3.632	7.8
-3.637	7.0
-3.642	6.6
-3.647	6.6
-3.653	6.9
-3.658	7.4
-3.663	8.2
-3.669	9.0
-3.674	9.8
-3.679	10.5
-3.685	11.0
-3.690	11.3
-3.695	11.5
-3.701	11.4
-3.706	11.1
-3.711	10.5
-3.717	9.7
-3.722	8.9
-3.727	8.1
-3.733	7.3
-3.738	6.5
-3.743	5.9
-3.749	5.5
-3.754	5.5
-3.759	5.8
-3.765	6.1
-3.770	6.6
-3.775	7.1
-3.781	7.8
-3.786	8.4
-3.791	8.8
-3.797	8.8
-3.802	8.9
-3.807	8.9
-3.813	8.6
-3.818	8.0
-3.823	7.3
-3.829	6.8
-3.834	6.2
-3.839	5.5
-3.844	5.0
-3.850	4.6
-3.855	4.6
-3.860	4.6
-3.866	4.7
-3.871	5.0
-3.876	5.4
-3.882	5.8
-3.887	6.2
-3.892	6.3
-3.898	6.4
-3.903	6.4
-3.908	6.4
-3.914	6.3
-3.919	6.0
-3.924	5.6
-3.930	5.2
-3.935	4.8
-3.940	4.4
-3.946	4.0
-3.951	3.7
-3.956	3.7
-3.962	3.7
-3.967	3.7
-3.972	3.9
-3.978	4.1
-3.983	4.3
-3.988	4.4
-3.994	4.5
-3.999	4.5
-4.004	4.5
-4.009	4.5
-4.015	4.5
-4.020	4.3
-4.025	4.0
-4.031	3.8
-4.036	3.6
-4.041	3.2
-4.047	3.1
-4.052	3.0
-4.057	3.0
-4.063	3.0
-4.068	3.0
-4.073	3.0
-4.079	3.1
-4.084	3.2
-4.089	3.3
-4.095	3.3
-4.100	3.6
-4.105	3.4
-4.111	3.4
-4.116	3.2
-4.121	3.1
-4.127	2.9
-4.132	2.9
-4.137	2.6
-4.143	2.5
-4.148	2.4
-4.153	2.4
-4.158	2.3
-4.164	2.4
-4.169	2.4
-4.174	2.4
-4.180	2.4
-4.185	2.4
-4.190	2.4
-4.196	2.4
-4.201	2.4
-4.206	2.4
-4.212	2.4
-4.217	2.4
-4.222	2.3
-4.228	2.2
-4.233	2.2
-4.238	2.2
-4.244	2.1
-4.249	2.1
-4.254	2.1
-4.260	2.1
-4.265	2.1
-4.270	2.1
-4.275	2.1
-4.281	2.1
-4.286	2.1
-4.291	2.1
-4.297	2.1
-4.302	2.1
-4.307	2.1
-4.313	2.1
-4.318	2.1
-4.323	2.1
-4.329	2.1
-4.334	2.1
-4.339	2.0
-4.345	2.0
-4.350	2.0
-4.355	2.0
-4.361	2.0
-4.366	2.0
-4.371	2.0
-4.377	2.0
-4.382	2.0
-4.387	2.0
-4.392	2.0
-4.398	2.0
-4.403	2.0
-4.408	2.0
-4.414	1.9
-4.419	1.9
-4.424	1.9
-4.430	1.9
-4.435	1.8
-4.440	1.9
-4.446	1.8
-4.451	1.8
-4.456	1.8
-4.462	1.8
-4.467	1.8
-4.472	1.8
-4.478	1.8
-4.483	1.8
-4.488	1.8
-4.493	1.8
-4.499	1.7
-4.504	1.7
-4.509	1.7
-4.515	1.7
-4.520	1.6
-4.525	1.6
-4.531	1.6
-4.536	1.6
-4.541	1.6
-4.547	1.6
-4.552	1.6
-4.557	1.6
-4.563	1.6
-4.568	1.6
-4.573	1.6
-4.578	1.6
-4.584	1.6
-4.589	1.6
-4.594	1.6
-4.600	1.6
-4.605	1.6
-4.610	1.6
-4.616	1.6
-4.621	1.6
-4.626	1.6
-4.632	1.6
-4.637	1.6
-4.642	1.6
-4.648	1.6
-4.653	1.6
-4.658	1.6
-4.663	1.6
-4.669	1.6
-4.674	1.6
-4.679	1.6
-4.685	1.6
-4.690	1.6
-4.695	1.6
-4.701	1.6
-4.706	1.6
-4.711	1.6
-4.717	1.6
-4.722	1.6
-4.727	1.6
-4.733	1.6
-4.738	1.6
-4.743	1.6
-4.748	1.6
-4.754	1.6
-4.759	1.6
-4.764	1.6
-4.770	1.6
-4.775	1.6
-4.780	1.6
-4.786	1.4
-4.791	1.4
-4.796	1.4
-4.802	1.4
-4.807	1.4
-4.812	1.4
-4.818	1.4
-4.823	1.4
-4.828	1.4
-4.833	1.4
-4.839	1.4
-4.844	1.4
-4.849	1.4
-4.855	1.4
-4.860	1.4
-4.865	1.4
-4.871	1.4
-4.876	1.4
-4.881	1.4
-4.887	1.4
-4.892	1.4
-4.897	1.4
-4.902	1.4
-4.908	1.4
-4.913	1.4
-4.918	1.4
-4.924	1.4
-4.929	1.4
-4.934	1.4
-4.940	1.4
-4.945	1.3
-4.950	1.3
-4.956	1.3
-4.961	1.3
-4.966	1.3
-4.971	1.3
-4.977	1.3
-4.982	1.3
-4.987	1.3
-4.993	1.3
-4.998	1.3
-5.003	1.3
-5.009	1.3
-5.014	1.3
-5.019	1.3
-5.025	1.3
-5.030	1.3
-5.035	1.3
-5.040	1.3
-5.046	1.3
-5.051	1.3
-5.056	1.3
-5.062	1.4
-5.067	1.4
-5.072	1.4
-5.078	1.4
-5.083	1.3
-5.088	1.4
-5.094	1.4
-5.099	1.4
-5.104	1.3
-5.109	1.3
-5.115	1.3
-5.120	1.5
-5.125	1.4
-5.131	1.4
-5.136	1.4
-5.141	1.4
-5.147	1.3
-5.152	1.3
-5.157	1.3
-5.162	1.3
-5.168	1.3
-5.173	1.4
-5.178	1.3
-5.184	1.3
-5.189	1.3
-5.194	1.3
-5.200	1.3
-5.205	1.3
-5.210	1.3
-5.216	1.3
-5.221	1.3
-5.226	1.3
-5.231	1.3
-5.237	1.3
-5.242	1.3
-5.247	1.3
-5.253	1.3
-5.258	1.3
-5.263	1.3
-5.269	1.3
-5.274	1.3
-5.279	1.3
-5.284	1.3
-5.290	1.3
-5.295	1.3
-5.300	1.3
-5.306	1.3
-5.311	1.3
-5.316	1.3
-5.322	1.3
-5.327	1.2
-5.332	1.2
-5.337	1.2
-5.343	1.2
-5.348	1.2
-5.353	1.2
-5.359	1.2
-5.364	1.2
-5.369	1.2
-5.375	1.2
-5.380	1.2
-5.385	1.2
-5.390	1.2
-5.396	1.2
-5.401	1.2
-5.406	1.2
-5.412	1.2
-5.417	1.2
-5.422	1.2
-5.428	1.2
-5.433	1.2
-5.438	1.2
-5.443	1.2
-5.449	1.2
-5.454	1.2
