&a / 	I1 /
-3.434	10.4
-3.440	11.3
-3.445	12.3
-3.450	13.5
-3.456	14.6
-3.461	15.6
-3.466	16.3
-3.472	16.7
-3.477	16.7
-3.482	16.7
-3.488	16.4
-3.493	15.8
-3.498	14.7
-3.504	13.5
-3.509	12.3
-3.514	11.2
-3.520	10.1
-3.525	9.3
-3.530	8.5
-3.536	8.3
-3.541	8.4
-3.546	8.9
-3.552	9.6
-3.557	10.4
-3.562	11.5
-3.568	12.5
-3.573	13.3
-3.578	13.9
-3.584	14.0
-3.589	14.0
-3.594	13.9
-3.600	13.6
-3.605	12.8
-3.610	12.0
-3.616	11.0
-3.621	10.2
-3.626	9.2
-3.632	8.2
-3.637	7.4
-3.642	7.0
-3.647	6.9
-3.653	7.2
-3.658	7.7
-3.663	8.4
-3.669	9.2
-3.674	10.0
-3.679	10.6
-3.685	11.1
-3.690	11.3
-3.695	11.5
-3.701	11.4
-3.706	11.2
-3.711	10.7
-3.717	9.9
-3.722	9.1
-3.727	8.3
-3.733	7.5
-3.738	6.7
-3.743	6.2
-3.749	5.9
-3.754	5.8
-3.759	6.0
-3.765	6.2
-3.770	6.7
-3.775	7.3
-3.781	8.0
-3.786	8.4
-3.791	8.8
-3.797	8.8
-3.802	8.9
-3.807	8.9
-3.813	8.6
-3.818	8.1
-3.823	7.4
-3.829	6.8
-3.834	6.4
-3.839	5.8
-3.844	5.2
-3.850	4.8
-3.855	4.8
-3.860	4.8
-3.866	4.9
-3.871	5.2
-3.876	5.5
-3.882	5.9
-3.887	6.3
-3.892	6.4
-3.898	6.4
-3.903	6.4
-3.908	6.4
-3.914	6.4
-3.919	6.0
-3.924	5.6
-3.930	5.3
-3.935	4.9
-3.940	4.5
-3.946	4.1
-3.951	3.9
-3.956	3.8
-3.962	3.8
-3.967	3.8
-3.972	4.0
-3.978	4.3
-3.983	4.4
-3.988	4.5
-3.994	4.5
-3.999	4.5
-4.004	4.5
-4.009	4.5
-4.015	4.5
-4.020	4.4
-4.025	4.1
-4.031	3.9
-4.036	3.7
-4.041	3.4
-4.047	3.2
-4.052	3.1
-4.057	3.1
-4.063	3.1
-4.068	3.2
-4.073	3.2
-4.079	3.2
-4.084	3.3
-4.089	3.3
-4.095	3.3
-4.100	3.7
-4.105	3.6
-4.111	3.5
-4.116	3.3
-4.121	3.2
-4.127	3.1
-4.132	3.1
-4.137	2.8
-4.143	2.7
-4.148	2.6
-4.153	2.5
-4.158	2.5
-4.164	2.5
-4.169	2.5
-4.174	2.6
-4.180	2.6
-4.185	2.6
-4.190	2.6
-4.196	2.6
-4.201	2.6
-4.206	2.6
-4.212	2.5
-4.217	2.5
-4.222	2.4
-4.228	2.4
-4.233	2.3
-4.238	2.3
-4.244	2.3
-4.249	2.3
-4.254	2.3
-4.260	2.3
-4.265	2.3
-4.270	2.3
-4.275	2.3
-4.281	2.3
-4.286	2.3
-4.291	2.3
-4.297	2.3
-4.302	2.3
-4.307	2.3
-4.313	2.3
-4.318	2.3
-4.323	2.2
-4.329	2.2
-4.334	2.2
-4.339	2.1
-4.345	2.1
-4.350	2.1
-4.355	2.1
-4.361	2.1
-4.366	2.1
-4.371	2.1
-4.377	2.1
-4.382	2.1
-4.387	2.1
-4.392	2.1
-4.398	2.1
-4.403	2.1
-4.408	2.1
-4.414	2.1
-4.419	2.1
-4.424	2.1
-4.430	2.1
-4.435	2.1
-4.440	2.1
-4.446	2.0
-4.451	2.0
-4.456	2.0
-4.462	2.0
-4.467	1.9
-4.472	1.9
-4.478	1.9
-4.483	1.9
-4.488	1.9
-4.493	1.9
-4.499	1.9
-4.504	1.9
-4.509	1.9
-4.515	1.9
-4.520	1.9
-4.525	1.9
-4.531	1.8
-4.536	1.8
-4.541	1.8
-4.547	1.8
-4.552	1.8
-4.557	1.8
-4.563	1.8
-4.568	1.8
-4.573	1.8
-4.578	1.8
-4.584	1.8
-4.589	1.8
-4.594	1.8
-4.600	1.8
-4.605	1.8
-4.610	1.8
-4.616	1.8
-4.621	1.8
-4.626	1.8
-4.632	1.8
-4.637	1.8
-4.642	1.8
-4.648	1.8
-4.653	1.8
-4.658	1.8
-4.663	1.8
-4.669	1.8
-4.674	1.8
-4.679	1.8
-4.685	1.8
-4.690	1.7
-4.695	1.7
-4.701	1.7
-4.706	1.7
-4.711	1.7
-4.717	1.7
-4.722	1.7
-4.727	1.7
-4.733	1.7
-4.738	1.7
-4.743	1.7
-4.748	1.7
-4.754	1.7
-4.759	1.7
-4.764	1.7
-4.770	1.7
-4.775	1.7
-4.780	1.9
-4.786	1.7
-4.791	1.7
-4.796	1.7
-4.802	1.7
-4.807	1.7
-4.812	1.7
-4.818	1.6
-4.823	1.6
-4.828	1.6
-4.833	1.7
-4.839	1.6
-4.844	1.6
-4.849	1.6
-4.855	1.6
-4.860	1.6
-4.865	1.6
-4.871	1.6
-4.876	1.6
-4.881	1.6
-4.887	1.6
-4.892	1.6
-4.897	1.6
-4.902	1.6
-4.908	1.6
-4.913	1.6
-4.918	1.6
-4.924	1.6
-4.929	1.6
-4.934	1.6
-4.940	1.6
-4.945	1.6
-4.950	1.6
-4.956	1.6
-4.961	1.6
-4.966	1.6
-4.971	1.6
-4.977	1.6
-4.982	1.6
-4.987	1.6
-4.993	1.6
-4.998	1.6
-5.003	1.6
-5.009	1.6
-5.014	1.6
-5.019	1.6
-5.025	1.6
-5.030	1.6
-5.035	1.6
-5.040	1.6
-5.046	1.6
-5.051	1.6
-5.056	1.6
-5.062	1.6
-5.067	1.6
-5.072	1.6
-5.078	1.6
-5.083	1.6
-5.088	1.6
-5.094	1.6
-5.099	1.6
-5.104	1.6
-5.109	1.6
-5.115	1.6
-5.120	1.7
-5.125	1.6
-5.131	1.6
-5.136	1.6
-5.141	1.6
-5.147	1.6
-5.152	1.6
-5.157	1.6
-5.162	1.6
-5.168	1.6
-5.173	1.6
-5.178	1.6
-5.184	1.6
-5.189	1.6
-5.194	1.6
-5.200	1.6
-5.205	1.6
-5.210	1.6
-5.216	1.6
-5.221	1.6
-5.226	1.6
-5.231	1.6
-5.237	1.6
-5.242	1.6
-5.247	1.6
-5.253	1.6
-5.258	1.6
-5.263	1.6
-5.269	1.6
-5.274	1.6
-5.279	1.6
-5.284	1.6
-5.290	1.6
-5.295	1.5
-5.300	1.5
-5.306	1.5
-5.311	1.5
-5.316	1.5
-5.322	1.5
-5.327	1.5
-5.332	1.5
-5.337	1.5
-5.343	1.5
-5.348	1.5
-5.353	1.5
-5.359	1.5
-5.364	1.5
-5.369	1.5
-5.375	1.5
-5.380	1.5
-5.385	1.5
-5.390	1.5
-5.396	1.5
-5.401	1.5
-5.406	1.5
-5.412	1.5
-5.417	1.5
-5.422	1.4
-5.428	1.4
-5.433	1.4
-5.438	1.4
-5.443	1.4
-5.449	1.4
-5.454	1.4
